0.007	0.004	0.0025	0.003	0.001	0.001	0.0	0.0	0.0	0.001
0.009	0.006	0.005	0.007	0.001	0.003	0.001	0.001	0.002	0.0
0.03141666666666666	0.02683333333333333	0.0065	0.014833333333333334	0.003	0.005	0.0065	0.006	0.005	0.0065
0.05608333333333333	0.03458333333333333	0.024666666666666663	0.015916666666666666	0.016166666666666666	0.012	0.0075	0.009	0.008	0.005
0.07315912698412709	0.06187460317460321	0.04512619047619048	0.04060000000000001	0.029750000000000002	0.028333333333333332	0.019033333333333336	0.015416666666666669	0.007916666666666667	0.008916666666666666
0.08508846431346434	0.06863733766233773	0.052956349206349236	0.04636904761904763	0.03607619047619048	0.03295	0.019242857142857145	0.02536666666666666	0.020066666666666667	0.02066666666666666
0.058572625938032044	0.05988975910465774	0.055745292981012946	0.04830619935619944	0.040978719891219914	0.037705494505494534	0.03453416305916305	0.02755833333333332	0.029004761904761894	0.034300396825396824
0.045242726970717316	0.04820880419132531	0.04658223090672275	0.04144119333109284	0.03944918973785081	0.034044663506428215	0.03056089188589186	0.029254628704628687	0.02443502886002884	0.024133008658008645
0.00839619897527818	0.01036842885688509	0.0119827871487682	0.012673817151569724	0.01268226336840882	0.01424023137404534	0.013712406251436044	0.012931018874018128	0.013036778920388521	0.013132597381222513
0.004976943251974358	0.006362285145952844	0.007130021004873092	0.007941570165251778	0.008210338883514395	0.00885452351523404	0.009170371640139435	0.008601036301573203	0.008168956236952936	0.009419523114519032
