0.002	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001
0.005	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.001	0.0
0.0033333333333333335	0.004	0.003	0.002	0.001	0.0	0.0	0.0	0.001	0.0
0.006833333333333333	0.0025	0.002	0.0	0.001	0.0	0.002	0.004	0.0	0.0
0.010001190476190478	0.004583333333333333	0.005666666666666666	0.00525	0.00575	0.0038333333333333336	0.0025	0.003	0.0045	0.007
0.006602380952380953	0.003283333333333334	0.00225	0.0025928571428571424	0.00875	0.004833333333333333	0.005833333333333333	0.0026666666666666666	0.0015	0.005833333333333333
0.004595841587391035	0.0024222045927928286	0.0027416989872872228	0.001463070263070263	0.0019678571428571427	0.006319047619047619	0.0026857142857142856	0.0024619047619047615	0.004233333333333334	0.0059499999999999996
0.0024921367177539876	0.002125296997688302	0.0023606881250844095	0.00177979797979798	0.0010044945250827603	0.002505627705627705	0.0013706349206349206	0.0015178571428571428	0.002058766233766234	0.006564321789321789
0.0009954692170537982	0.0009890103310791095	0.0007401704576127515	0.000763912102689741	0.0006615607915488348	0.0007562966938340083	0.0005898901529662934	0.0006560181333732326	0.0009492747553807878	0.0008407237862636472
0.0009289957057321277	0.0007328404398715986	0.000737714639991411	0.0005866704027061896	0.0005564785413102573	0.0006406325952722581	0.0006102985862365768	0.0006536179474789444	0.0004924297360213055	0.0007918391619625803
