0.027833333333333335	0.007	0.004	0.003	0.004	0.002	0.001	0.002	0.001	0.002
0.022333333333333337	0.0185	0.008	0.003	0.001	0.004	0.005	0.002	0.004	0.0
0.08593333333333333	0.0375	0.0275	0.0185	0.010833333333333332	0.0175	0.015	0.007	0.009	0.01
0.12808333333333333	0.061250000000000006	0.04453333333333335	0.02766666666666667	0.026333333333333334	0.022	0.0125	0.0155	0.011	0.014
0.16744116161616143	0.10248412698412697	0.07285357142857145	0.0678261904761905	0.05056666666666666	0.05650000000000001	0.03248333333333333	0.041083333333333326	0.028333333333333332	0.03833333333333333
0.14512938013550153	0.11279393939393946	0.0946246031746032	0.0792404761904762	0.0684654761904762	0.0667214285714286	0.03932619047619048	0.053266666666666664	0.0434	0.022333333333333337
0.08505648273124553	0.09421213934865835	0.0913588623349013	0.08117223788853069	0.07488460428460446	0.06274396796014456	0.05473802308802317	0.05903892496392503	0.04520642135642134	0.04727784992784992
0.05534481801963731	0.06915833820589395	0.07093994008757078	0.0638986705705793	0.06320696426077704	0.06139988787012804	0.054598222769662544	0.049658183788176144	0.04224799448917095	0.04074000166500166
0.007284089670022932	0.011244948949210328	0.01358518488117597	0.014999861524788567	0.016522456337268572	0.0183446151970997	0.018815302003401826	0.020662375117972497	0.019991305025737538	0.017612558831004932
0.004260610147763105	0.006345469604908577	0.007960784702510614	0.008900551989661222	0.010210085682316844	0.011400578337775722	0.011180271167913938	0.012175731832526132	0.011724386774482277	0.012494418634971116
