0.002	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0
0.009	0.0025	0.001	0.0	0.002	0.001	0.002	0.002	0.0	0.001
0.006166666666666666	0.0025	0.002	0.006	0.0035	0.001	0.001	0.002	0.0035	0.0
0.011333333333333332	0.005916666666666666	0.0036666666666666666	0.006	0.00475	0.001	0.001	0.0025	0.0025	0.002
0.017755952380952376	0.0162	0.018366666666666667	0.012783333333333336	0.011666666666666667	0.0055	0.008533333333333334	0.010083333333333335	0.006333333333333333	0.007
0.018257611832611827	0.01751507936507936	0.014766666666666666	0.010466666666666668	0.011049999999999999	0.007833333333333333	0.01591666666666667	0.006499999999999999	0.009	0.005583333333333333
0.014374812314848249	0.014169124176477114	0.010640455377955375	0.011054925629925624	0.012575541125541125	0.010409559884559884	0.009718986568986565	0.01448650793650794	0.01126785714285714	0.007045238095238095
0.01289544701762667	0.011346951454557925	0.010799017781137508	0.010779736752120305	0.008691108891108888	0.00896671384171384	0.0077062594268476605	0.009560328560328558	0.010332774170274173	0.009234102009102007
0.004583630679872703	0.005287977131585237	0.005452136465352079	0.00621901507169084	0.00588670469318562	0.00472614616145143	0.005070271585955704	0.005861583248697661	0.005141217726709996	0.0041448531854439774
0.0026514921933607554	0.00314341946239536	0.003966786732382807	0.0037838088592943844	0.0040087814766123836	0.003444556123760772	0.00417163284128685	0.004114532895062703	0.0034752807776366117	0.0029693820034691907
